user_id,user_age_x,has_children,num_trips,traveler_type,perk,group_color,money_spent_hotel,avg_km_flown,time_after_booking,num_sessions,total_page_clicks,avg_session_duration_min,num_flights_booked,num_hotels_booked,avg_flight_price,avg_hotel_price_per_night,avg_trip_nights,avg_total_discount,user_age_y,customer_age_months,num_users,avg_age,share_with_children,avg_spent_hotel,avg_km_flown_group_avg,avg_days_before_trip,avg_num_trips
488410,52,False,3,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩,625.0686230018537,1928.8548942072932,4.6205394926375485,8,134,2.06,3,3,196.96,50.67,3.0,,52,3,1541,43.8,0.0,807.2,2433.9,10.1,3.7
544627,45,False,4,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩,853.4949776835555,595.8021009807806,9.855040963796966,8,88,1.36,4,3,259.09,117.33,3.7,,45,3,1541,43.8,0.0,807.2,2433.9,10.1,3.7
523845,44,False,4,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩,771.9179875772926,2247.549365242536,5.3889219966162125,8,116,1.81,4,3,522.04,110.0,7.0,,44,3,1541,43.8,0.0,807.2,2433.9,10.1,3.7
510094,46,True,1,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧,744.7576001166942,3398.654997795392,16.552691805264708,8,75,1.16,1,1,5.35,131.0,9.0,,46,3,2429,42.5,1.0,800.3,2570.5,10.1,2.4
499847,50,True,3,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧,953.5416750108564,688.3609111849717,7.102996258458307,9,208,2.88,3,3,328.09,216.0,2.0,0.15,50,3,2429,42.5,1.0,800.3,2570.5,10.1,2.4
535637,33,False,1,Dreamer,"Promo codes for first booking, inspiring collections",🟥,989.3769275118262,3713.669186097068,9.514405703926808,8,89,1.4,1,3,539.85,113.0,3.7,,33,3,1704,37.9,0.0,795.8,2533.0,10.1,1.3
566625,49,True,2,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧,667.3747130973682,1225.4186177834556,10.77460820410341,9,140,1.93,2,4,277.05,191.0,4.0,0.35,49,2,2429,42.5,1.0,800.3,2570.5,10.1,2.4
633195,32,False,2,Dreamer,"Promo codes for first booking, inspiring collections",🟥,656.04543983883,1775.524110890739,9.13402551796231,8,126,1.96,2,1,370.83,316.0,1.0,,32,1,1704,37.9,0.0,795.8,2533.0,10.1,1.3
511860,41,True,3,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧,731.237075712089,3296.024684515072,9.129908795601422,8,139,2.19,3,4,275.17,183.75,2.3,,41,3,2429,42.5,1.0,800.3,2570.5,10.1,2.4
523717,42,False,6,Business Traveler,"Fast check-in, Wi-Fi, priority boarding",🟦,224.51970881610384,1504.845764170768,11.265481858482632,9,151,2.09,6,6,444.12,207.67,1.5,,42,3,95,44.5,0.0,725.9,2629.2,9.7,6.2
357737,42,True,5,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧,421.2022344503619,2556.362289003798,14.578647876388835,8,419,18.35,5,6,435.38,171.17,3.3,,42,6,2429,42.5,1.0,800.3,2570.5,10.1,2.4
560065,51,False,2,Dreamer,"Promo codes for first booking, inspiring collections",🟥,1141.7185668611312,2027.9637568178612,12.302527245451891,10,165,2.05,2,4,607.18,103.25,5.5,0.3,51,2,1704,37.9,0.0,795.8,2533.0,10.1,1.3
509278,51,False,3,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩,1211.2419283753209,2694.052010055728,14.435541635720629,8,306,16.63,3,3,1087.7,135.0,5.0,,51,3,1541,43.8,0.0,807.2,2433.9,10.1,3.7
600750,50,False,2,Dreamer,"Promo codes for first booking, inspiring collections",🟥,737.7409901109054,100.0,6.860142675719494,8,112,1.76,2,2,688.87,157.0,1.5,,50,2,1704,37.9,0.0,795.8,2533.0,10.1,1.3
540622,48,True,3,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧,944.1392407639416,100.0,10.952087899766084,8,124,1.91,3,3,284.51,167.67,5.3,,48,3,2429,42.5,1.0,800.3,2570.5,10.1,2.4
571454,38,False,3,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩,877.812538635884,3423.9505090702573,10.465738156174838,8,89,1.38,3,3,611.09,212.0,3.0,,38,2,1541,43.8,0.0,807.2,2433.9,10.1,3.7
330893,44,False,3,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩,1569.7202021138096,4055.772108473576,11.053273875030204,8,133,2.07,3,3,287.2,138.0,2.0,,44,7,1541,43.8,0.0,807.2,2433.9,10.1,3.7
508857,44,False,5,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩,1079.893727858644,1134.269944702718,14.128695911906718,8,132,2.05,5,5,486.6,175.2,3.2,,44,3,1541,43.8,0.0,807.2,2433.9,10.1,3.7
671151,51,False,5,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩,768.0206021298084,2133.9574717432984,9.337632550623836,8,177,5.34,5,4,359.53,140.33,3.3,,51,1,1541,43.8,0.0,807.2,2433.9,10.1,3.7
618201,50,False,2,Dreamer,"Promo codes for first booking, inspiring collections",🟥,561.1148898498935,2942.0788793534525,8.783489900337736,8,92,1.44,2,1,1036.72,209.0,2.0,,50,1,1704,37.9,0.0,795.8,2533.0,10.1,1.3
509242,43,False,3,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩,398.38841993560686,3539.8264024880564,11.601942392255992,8,142,2.21,3,3,374.2,135.0,1.0,,44,3,1541,43.8,0.0,807.2,2433.9,10.1,3.7
512835,41,False,5,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩,850.8659089668058,100.0,4.665391817302458,8,127,1.97,5,5,695.81,204.0,3.2,,41,3,1541,43.8,0.0,807.2,2433.9,10.1,3.7
528580,49,False,2,Dreamer,"Promo codes for first booking, inspiring collections",🟥,610.9123136789242,1170.9396295324343,9.289443852633465,9,134,1.85,2,2,810.39,145.5,6.0,,49,3,1704,37.9,0.0,795.8,2533.0,10.1,1.3
544549,41,False,4,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩,444.4365726005815,2001.1309302251875,9.597406932143642,8,179,2.81,4,4,346.66,262.75,2.3,,41,3,1541,43.8,0.0,807.2,2433.9,10.1,3.7
522375,52,True,3,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧,638.3567789393684,3554.7102958540736,7.238924151079225,8,78,1.22,3,2,263.91,368.0,4.0,,52,3,2429,42.5,1.0,800.3,2570.5,10.1,2.4
513402,46,True,1,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧,529.6129990964013,6247.645725582242,13.171177034069732,8,109,1.69,1,1,584.21,520.0,0.0,,46,3,2429,42.5,1.0,800.3,2570.5,10.1,2.4
509467,29,False,2,Dreamer,"Promo codes for first booking, inspiring collections",🟥,1221.7854087681412,2157.991409785423,6.813279047970148,8,102,1.61,2,2,1026.49,299.0,6.0,,29,3,1704,37.9,0.0,795.8,2533.0,10.1,1.3
575253,44,False,3,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩,1020.4099392373628,389.5338068440169,9.592380854908612,8,110,1.73,3,2,301.21,157.0,1.5,,44,2,1541,43.8,0.0,807.2,2433.9,10.1,3.7
510545,59,False,0,Dreamer,"Promo codes for first booking, inspiring collections",🟥,798.0068396708457,3103.402115801947,10.879471675968905,8,118,1.84,0,1,,342.0,5.0,,59,3,1704,37.9,0.0,795.8,2533.0,10.1,1.3
567431,40,False,1,Dreamer,"Promo codes for first booking, inspiring collections",🟥,1169.9860347225065,4481.493684311065,14.060354684428354,9,96,1.32,1,1,62.47,68.0,3.0,,41,2,1704,37.9,0.0,795.8,2533.0,10.1,1.3
603221,22,True,0,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧,819.3420769119045,2662.021181469251,9.96833069535744,8,98,1.52,0,0,,,,,22,2,2429,42.5,1.0,800.3,2570.5,10.1,2.4
489575,46,True,4,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧,584.6789496679341,1140.0271822685609,12.808460782384632,9,159,2.21,4,4,232.32,175.25,1.3,,46,3,2429,42.5,1.0,800.3,2570.5,10.1,2.4
563162,35,False,3,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩,1180.7810193174143,3936.990912220029,12.101786191831382,8,133,2.08,3,3,529.92,68.67,2.0,,35,2,1541,43.8,0.0,807.2,2433.9,10.1,3.7
501184,56,True,3,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧,934.7275109211648,3495.3184277476525,10.370372668507429,8,262,4.04,3,4,596.06,228.75,7.0,,56,3,2429,42.5,1.0,800.3,2570.5,10.1,2.4
536951,43,False,5,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩,540.6884614183859,960.8787337065636,6.7314597751796335,8,187,2.86,5,5,299.36,102.2,2.2,,43,3,1541,43.8,0.0,807.2,2433.9,10.1,3.7
510582,27,True,1,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧,752.415330479098,3072.138426301513,5.696257417286954,8,136,2.11,1,2,33.15,207.0,5.5,,27,3,2429,42.5,1.0,800.3,2570.5,10.1,2.4
555075,19,False,0,Dreamer,"Promo codes for first booking, inspiring collections",🟥,581.0954366538107,3995.898351488309,10.31951620425756,8,62,0.96,0,0,,,,,19,2,1704,37.9,0.0,795.8,2533.0,10.1,1.3
530625,44,False,2,Dreamer,"Promo codes for first booking, inspiring collections",🟥,454.300067258916,4272.83506383834,8.371909378292159,8,127,1.95,2,2,262.89,150.0,4.5,,44,3,1704,37.9,0.0,795.8,2533.0,10.1,1.3
499810,46,False,2,Dreamer,"Promo codes for first booking, inspiring collections",🟥,1031.5443868829104,2400.326537035816,12.757783275043876,9,117,1.64,2,3,384.48,168.0,5.3,0.1,46,3,1704,37.9,0.0,795.8,2533.0,10.1,1.3
544254,50,False,4,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩,1277.3541601175325,1962.8808307310217,12.237569554295732,8,142,2.2,4,3,968.8,172.67,3.0,,50,3,1541,43.8,0.0,807.2,2433.9,10.1,3.7
548022,48,True,4,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧,450.3581065452147,4340.910733121894,9.44616701668885,8,182,2.81,4,4,355.88,147.0,5.5,0.3,48,2,2429,42.5,1.0,800.3,2570.5,10.1,2.4
590473,49,False,2,Dreamer,"Promo codes for first booking, inspiring collections",🟥,940.7423091726428,684.7592455286724,6.526861228176192,8,209,3.25,2,1,710.17,78.0,1.0,,49,2,1704,37.9,0.0,795.8,2533.0,10.1,1.3
515639,40,False,7,Business Traveler,"Fast check-in, Wi-Fi, priority boarding",🟦,637.3393577195433,3157.8689363815083,11.53220664882182,9,176,2.41,7,6,667.87,204.17,2.7,,40,3,95,44.5,0.0,725.9,2629.2,9.7,6.2
510326,43,True,6,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧,678.218654058826,444.9600589533561,6.946151661594548,8,210,3.25,6,6,277.78,191.33,3.2,,43,3,2429,42.5,1.0,800.3,2570.5,10.1,2.4
568013,42,False,3,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩,651.9015189402827,4098.064408389404,7.724608231207405,9,158,2.18,3,3,350.52,101.0,1.3,,42,2,1541,43.8,0.0,807.2,2433.9,10.1,3.7
536228,18,False,0,Dreamer,"Promo codes for first booking, inspiring collections",🟥,584.002307580046,2112.931726583258,7.061752785354536,9,159,2.18,0,1,,86.0,8.0,,18,3,1704,37.9,0.0,795.8,2533.0,10.1,1.3
642553,27,False,3,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩,812.1304069862067,4402.874853471204,9.58449693418014,8,340,17.14,3,3,702.3,601.33,1.0,,27,1,1541,43.8,0.0,807.2,2433.9,10.1,3.7
524328,35,False,2,Dreamer,"Promo codes for first booking, inspiring collections",🟥,592.2624708972405,3237.1191345332904,13.510577002211685,8,84,1.31,2,2,675.48,215.5,3.5,,35,3,1704,37.9,0.0,795.8,2533.0,10.1,1.3
549482,43,False,5,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩,867.6142064449597,665.169654907105,9.984877389329414,8,133,2.07,5,5,373.59,193.0,3.2,,43,2,1541,43.8,0.0,807.2,2433.9,10.1,3.7
516152,37,False,1,Dreamer,"Promo codes for first booking, inspiring collections",🟥,787.4404726377157,4636.941598115865,8.670343922716913,8,105,1.62,1,1,467.68,122.0,2.0,,37,3,1704,37.9,0.0,795.8,2533.0,10.1,1.3
741190,21,False,0,Dreamer,"Promo codes for first booking, inspiring collections",🟥,740.2629882833976,4826.867899641595,5.423155209864268,8,99,1.55,0,0,,,,,21,0,1704,37.9,0.0,795.8,2533.0,10.1,1.3
573621,50,False,4,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩,573.1090844896005,3823.429738898824,11.656373754189527,9,213,2.92,4,4,253.27,127.25,2.0,,50,2,1541,43.8,0.0,807.2,2433.9,10.1,3.7
568917,24,True,0,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧,655.8071673579168,1357.6182024456702,7.658786182214118,8,136,2.08,0,0,,,,,24,2,2429,42.5,1.0,800.3,2570.5,10.1,2.4
541649,38,True,6,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧,988.847806456439,2040.9790684638867,10.35255285747429,8,182,2.81,6,6,470.07,214.5,1.3,,38,3,2429,42.5,1.0,800.3,2570.5,10.1,2.4
568086,60,True,1,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧,925.2292969060952,2718.140826108639,8.937344152250079,8,115,1.78,1,1,353.44,327.0,1.0,0.2,60,2,2429,42.5,1.0,800.3,2570.5,10.1,2.4
472713,42,False,4,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩,555.6111888003622,1444.43440100285,12.514531658798314,9,169,2.29,4,4,292.94,228.5,2.8,0.4,42,4,1541,43.8,0.0,807.2,2433.9,10.1,3.7
521282,34,False,2,Dreamer,"Promo codes for first booking, inspiring collections",🟥,824.8330763573065,5038.519858694807,9.528290823914343,8,158,2.43,2,1,394.13,112.0,4.0,,34,3,1704,37.9,0.0,795.8,2533.0,10.1,1.3
598526,69,True,0,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧,987.8467808429472,2716.489707589056,9.823220936430843,8,94,1.45,0,1,,94.0,3.0,,69,2,2429,42.5,1.0,800.3,2570.5,10.1,2.4
613655,60,False,2,Senior Traveler,"Comfortable itineraries, early check-in, tour discounts",🟪,382.6486797196571,100.0,11.457241442366378,8,103,1.59,2,2,518.01,133.5,1.0,0.15,60,1,229,68.2,0.0,790.6,2514.8,10.1,0.9
541132,33,True,0,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧,935.8400480949838,3009.0337191343306,16.320820546789555,8,50,0.77,0,0,,,,,33,3,2429,42.5,1.0,800.3,2570.5,10.1,2.4
444387,46,False,3,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩,634.3440602635383,1977.7639047740304,12.665340791075664,8,115,1.78,3,2,466.0,84.0,0.0,,46,4,1541,43.8,0.0,807.2,2433.9,10.1,3.7
539146,37,False,1,Dreamer,"Promo codes for first booking, inspiring collections",🟥,942.6496671482898,2387.6101658223283,9.734181680954173,8,129,2.01,1,1,192.71,404.0,1.0,,37,3,1704,37.9,0.0,795.8,2533.0,10.1,1.3
564364,56,False,1,Dreamer,"Promo codes for first booking, inspiring collections",🟥,609.1852108643708,1947.0709513214504,10.009593971845865,8,78,1.2,1,1,720.12,162.0,10.0,0.5,56,2,1704,37.9,0.0,795.8,2533.0,10.1,1.3
512529,41,False,0,Dreamer,"Promo codes for first booking, inspiring collections",🟥,348.77947483387027,3710.569624910031,8.425421619026697,8,97,1.51,0,0,,,,0.15,41,3,1704,37.9,0.0,795.8,2533.0,10.1,1.3
503760,40,False,4,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩,393.11439052920935,4179.531667830072,7.150012889440914,8,152,2.34,4,5,509.21,235.2,4.6,0.2,40,3,1541,43.8,0.0,807.2,2433.9,10.1,3.7
533291,42,True,6,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧,812.0212366653454,2924.5797433879807,8.341747638801035,8,130,2.03,6,6,617.16,119.33,3.2,,42,3,2429,42.5,1.0,800.3,2570.5,10.1,2.4
576663,44,True,1,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧,864.9306254303705,1991.0332192927613,7.683553108864173,8,148,2.27,1,1,13.68,272.0,0.0,,44,2,2429,42.5,1.0,800.3,2570.5,10.1,2.4
564736,50,False,5,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩,573.9208437238979,2437.9941927862446,11.960105151387657,8,168,2.59,5,5,548.65,145.4,4.0,,50,2,1541,43.8,0.0,807.2,2433.9,10.1,3.7
537393,46,False,4,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩,959.6481146943436,2529.3994248664426,6.786415426393042,8,142,2.18,4,3,468.75,173.33,2.7,,46,3,1541,43.8,0.0,807.2,2433.9,10.1,3.7
528330,48,False,1,Dreamer,"Promo codes for first booking, inspiring collections",🟥,384.61998443276,1296.3549402027447,13.999631684140134,8,124,1.92,1,1,372.54,343.0,2.0,,48,3,1704,37.9,0.0,795.8,2533.0,10.1,1.3
468801,44,False,3,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩,783.4800503381708,3368.3929728568523,12.25613915085649,8,101,1.56,3,2,359.66,196.5,2.0,,45,4,1541,43.8,0.0,807.2,2433.9,10.1,3.7
523787,42,False,1,Dreamer,"Promo codes for first booking, inspiring collections",🟥,497.24595005938585,3190.0634857907,10.061505188103006,8,135,2.08,1,1,470.9,119.0,0.0,,42,3,1704,37.9,0.0,795.8,2533.0,10.1,1.3
625030,42,False,4,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩,637.0409730494603,4810.66185966501,10.000955834395205,8,109,1.69,4,4,374.22,333.0,3.5,0.2,42,1,1541,43.8,0.0,807.2,2433.9,10.1,3.7
531971,59,False,2,Dreamer,"Promo codes for first booking, inspiring collections",🟥,811.8496678291035,4383.024670432713,8.32815607115634,8,96,1.48,2,2,381.31,76.0,3.0,,59,3,1704,37.9,0.0,795.8,2533.0,10.1,1.3
510707,41,False,2,Dreamer,"Promo codes for first booking, inspiring collections",🟥,584.8966586790119,1471.4876236148048,10.810253234043293,8,104,1.63,2,1,128.99,175.0,2.0,,41,3,1704,37.9,0.0,795.8,2533.0,10.1,1.3
652359,39,True,3,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧,703.8611139425436,3730.447561763447,13.264277389625768,9,108,1.51,3,3,109.79,287.33,4.0,,39,1,2429,42.5,1.0,800.3,2570.5,10.1,2.4
541672,45,False,4,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩,1051.57320230361,1073.5699253582925,7.890530613232559,9,140,1.94,4,4,571.87,168.0,2.5,0.25,45,3,1541,43.8,0.0,807.2,2433.9,10.1,3.7
602323,19,True,1,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧,655.7770326192128,3543.8981514112747,5.399823733243808,9,127,1.74,1,2,470.53,94.5,1.5,,19,2,2429,42.5,1.0,800.3,2570.5,10.1,2.4
534088,28,False,2,Dreamer,"Promo codes for first booking, inspiring collections",🟥,1008.9230280162856,1725.0787018598382,12.109654764570232,8,141,2.2,2,2,235.2,249.5,3.5,,28,3,1704,37.9,0.0,795.8,2533.0,10.1,1.3
557672,34,False,3,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩,517.5732863355954,965.1201649366232,10.973097922731402,8,163,2.52,3,2,673.87,146.0,2.0,,35,2,1541,43.8,0.0,807.2,2433.9,10.1,3.7
540733,36,True,3,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧,932.4510444788208,2920.068014046107,6.639403595676462,8,113,1.74,3,3,344.86,240.67,3.0,,36,3,2429,42.5,1.0,800.3,2570.5,10.1,2.4
532225,56,False,3,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩,1160.392155164475,100.0,7.799825887257646,8,165,2.55,3,3,362.99,188.67,0.7,,56,3,1541,43.8,0.0,807.2,2433.9,10.1,3.7
538274,61,False,1,Senior Traveler,"Comfortable itineraries, early check-in, tour discounts",🟪,182.0888749681777,100.0,7.422687177849578,8,84,1.3,1,1,129.12,65.0,5.0,,61,3,229,68.2,0.0,790.6,2514.8,10.1,0.9
576136,52,True,2,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧,600.7761861323809,2233.7621743385757,7.826403192897253,9,160,2.19,2,3,211.38,202.67,5.0,0.15,52,2,2429,42.5,1.0,800.3,2570.5,10.1,2.4
512078,32,True,2,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧,944.268031795135,2623.662649952264,9.028951737876437,8,110,1.7,2,2,359.23,204.0,1.5,,32,3,2429,42.5,1.0,800.3,2570.5,10.1,2.4
511328,34,False,1,Dreamer,"Promo codes for first booking, inspiring collections",🟥,749.2386534892519,1946.021844762717,9.200358087157758,8,91,1.41,1,2,407.38,90.0,6.5,,35,3,1704,37.9,0.0,795.8,2533.0,10.1,1.3
497475,47,False,4,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩,892.7864683428272,130.84555192360176,8.04761903479462,8,95,1.5,4,1,1412.68,85.0,4.0,,48,3,1541,43.8,0.0,807.2,2433.9,10.1,3.7
573841,45,False,1,Dreamer,"Promo codes for first booking, inspiring collections",🟥,649.0037033210449,1273.1622367922416,7.725508541500215,8,98,1.54,1,2,734.88,137.5,4.5,,45,2,1704,37.9,0.0,795.8,2533.0,10.1,1.3
542570,58,False,1,Dreamer,"Promo codes for first booking, inspiring collections",🟥,821.647446868225,3086.81399085609,9.313646968241857,8,61,0.96,1,1,327.66,126.0,2.0,0.25,58,3,1704,37.9,0.0,795.8,2533.0,10.1,1.3
594000,67,False,0,Senior Traveler,"Comfortable itineraries, early check-in, tour discounts",🟪,761.0806911519801,3372.672655942544,10.503074604578684,8,87,1.37,0,1,,170.0,6.0,,67,2,229,68.2,0.0,790.6,2514.8,10.1,0.9
569342,37,False,3,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩,1091.9455154149518,2475.6653236060884,9.051110390905466,8,162,2.52,3,1,513.21,156.0,2.0,,37,2,1541,43.8,0.0,807.2,2433.9,10.1,3.7
520291,37,False,4,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩,863.6052108253033,4235.250671555483,13.476001070023903,9,236,3.24,4,4,505.79,138.75,5.3,,37,3,1541,43.8,0.0,807.2,2433.9,10.1,3.7
515688,48,False,4,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩,884.4006655188006,3096.0955351888515,11.52426314326236,8,160,2.51,4,4,215.51,147.75,2.8,,48,3,1541,43.8,0.0,807.2,2433.9,10.1,3.7
547412,54,False,2,Dreamer,"Promo codes for first booking, inspiring collections",🟥,697.0307584693832,1378.8165190626817,5.2274624294239125,8,142,2.2,2,2,220.16,207.0,3.5,,54,2,1704,37.9,0.0,795.8,2533.0,10.1,1.3
548307,52,True,2,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧,678.0984439818766,2079.246919882574,11.57118329624156,8,104,1.61,2,2,370.6,77.0,5.0,,52,2,2429,42.5,1.0,800.3,2570.5,10.1,2.4
538438,50,True,3,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧,691.8604530450948,395.7007641882178,11.816631947756749,8,219,3.42,3,3,215.44,73.0,1.7,,50,3,2429,42.5,1.0,800.3,2570.5,10.1,2.4
512976,37,False,4,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩,898.6130355945742,2337.7915144128747,8.695795095627426,8,159,2.47,4,5,963.18,177.0,4.4,,37,3,1541,43.8,0.0,807.2,2433.9,10.1,3.7
389434,42,False,6,Business Traveler,"Fast check-in, Wi-Fi, priority boarding",🟦,694.7538797949343,4168.150928832008,5.514407238090533,8,444,18.79,6,6,461.44,149.33,1.3,,42,5,95,44.5,0.0,725.9,2629.2,9.7,6.2
519191,21,False,0,Dreamer,"Promo codes for first booking, inspiring collections",🟥,872.4437142241032,3527.935127066452,10.024200278233408,8,227,3.54,0,1,,68.0,14.0,,21,3,1704,37.9,0.0,795.8,2533.0,10.1,1.3
538511,24,True,0,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧,1318.8501996613595,4603.013988878683,9.976874045553268,8,104,1.61,0,0,,,,,24,3,2429,42.5,1.0,800.3,2570.5,10.1,2.4
440212,40,True,1,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧,1017.781175857923,2045.6721343015104,6.635061290400416,8,149,2.31,1,1,578.68,58.0,2.0,,40,4,2429,42.5,1.0,800.3,2570.5,10.1,2.4
576922,18,True,0,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧,718.4941169580397,4519.149691771387,5.646342351220193,8,139,2.17,0,0,,,,,18,2,2429,42.5,1.0,800.3,2570.5,10.1,2.4
559107,51,True,3,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧,1100.303480540986,2210.043660328045,9.737339360639682,8,126,1.96,3,3,251.45,89.67,2.0,,51,2,2429,42.5,1.0,800.3,2570.5,10.1,2.4
549290,19,False,0,Dreamer,"Promo codes for first booking, inspiring collections",🟥,697.9811567446121,4707.377623854841,9.300768423847536,8,59,0.91,0,1,,162.0,11.0,,19,2,1704,37.9,0.0,795.8,2533.0,10.1,1.3
570439,39,True,3,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧,290.46886620553653,2467.2148788368145,8.748203904032819,8,106,1.64,3,3,290.33,187.67,2.7,,39,2,2429,42.5,1.0,800.3,2570.5,10.1,2.4
515478,32,False,2,Dreamer,"Promo codes for first booking, inspiring collections",🟥,547.9784222706489,3560.847060706415,9.749767795760317,8,89,1.38,2,2,195.56,89.5,2.0,,32,3,1704,37.9,0.0,795.8,2533.0,10.1,1.3
571363,47,False,2,Dreamer,"Promo codes for first booking, inspiring collections",🟥,332.3020197435361,4712.668546464784,6.691670878539043,8,139,2.14,2,3,563.38,145.33,4.3,,47,2,1704,37.9,0.0,795.8,2533.0,10.1,1.3
520959,50,True,1,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧,712.1216289896728,2209.8585571281915,8.695538161401657,8,89,1.4,1,1,105.77,136.0,1.0,0.4,50,3,2429,42.5,1.0,800.3,2570.5,10.1,2.4
659832,44,False,4,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩,804.6045947973879,2827.583481316261,11.599975091843042,8,115,1.78,4,3,603.04,139.67,1.7,,44,1,1541,43.8,0.0,807.2,2433.9,10.1,3.7
541998,42,False,3,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩,1219.1093280688206,4433.295137809453,8.950089758946135,8,100,1.55,3,3,88.51,102.33,3.0,,42,3,1541,43.8,0.0,807.2,2433.9,10.1,3.7
523158,42,True,3,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧,881.7318434410406,2300.4952541049047,4.984082584622344,8,169,2.62,3,2,334.19,177.0,5.0,,42,3,2429,42.5,1.0,800.3,2570.5,10.1,2.4
523612,47,False,2,Dreamer,"Promo codes for first booking, inspiring collections",🟥,745.224867797784,518.6615762407584,8.581923166829284,8,125,1.96,2,5,625.16,185.4,3.8,,47,3,1704,37.9,0.0,795.8,2533.0,10.1,1.3
564588,19,False,0,Dreamer,"Promo codes for first booking, inspiring collections",🟥,1007.3513952958724,5714.5105818773645,6.789524609479419,8,110,1.71,0,2,,133.5,4.0,,19,2,1704,37.9,0.0,795.8,2533.0,10.1,1.3
475060,32,False,2,Dreamer,"Promo codes for first booking, inspiring collections",🟥,247.21617274802875,1795.3533034942948,10.801408889385192,8,74,1.15,2,2,147.74,96.0,3.0,0.2,32,4,1704,37.9,0.0,795.8,2533.0,10.1,1.3
